product_id,image_url,thumbnail_url,thumbnails,image_order
355e4375-7b66-4623-b196-c685fc864669,https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images/e9029faf-6c7a-44b9-80f2-e33bbef06948/355e4375-7b66-4623-b196-c685fc864669/1754172385896_th__26_.jpg,,"{""mobile"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/355e4375-7b66-4623-b196-c685fc864669/1754172385896_mobile_190x153.jpg"", ""tablet"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/355e4375-7b66-4623-b196-c685fc864669/1754172385896_tablet_300x230.jpg"", ""desktop"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/355e4375-7b66-4623-b196-c685fc864669/1754172385896_desktop_320x260.jpg"", ""minithumb"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/355e4375-7b66-4623-b196-c685fc864669/1754172385896_minithumb_40x40.jpg""}",0
355e4375-7b66-4623-b196-c685fc864669,https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images/e9029faf-6c7a-44b9-80f2-e33bbef06948/355e4375-7b66-4623-b196-c685fc864669/1754172385896_th__17_.jpg,,"{""mobile"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/355e4375-7b66-4623-b196-c685fc864669/1754172385896_mobile_190x153.jpg"", ""tablet"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/355e4375-7b66-4623-b196-c685fc864669/1754172385896_tablet_300x230.jpg"", ""desktop"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/355e4375-7b66-4623-b196-c685fc864669/1754172385896_desktop_320x260.jpg"", ""minithumb"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/355e4375-7b66-4623-b196-c685fc864669/1754172385896_minithumb_40x40.jpg""}",0
355e4375-7b66-4623-b196-c685fc864669,https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images/e9029faf-6c7a-44b9-80f2-e33bbef06948/355e4375-7b66-4623-b196-c685fc864669/1754172385896_th__18_.jpg,,"{""mobile"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/355e4375-7b66-4623-b196-c685fc864669/1754172385896_mobile_190x153.jpg"", ""tablet"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/355e4375-7b66-4623-b196-c685fc864669/1754172385896_tablet_300x230.jpg"", ""desktop"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/355e4375-7b66-4623-b196-c685fc864669/1754172385896_desktop_320x260.jpg"", ""minithumb"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/355e4375-7b66-4623-b196-c685fc864669/1754172385896_minithumb_40x40.jpg""}",0
355e4375-7b66-4623-b196-c685fc864669,https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images/e9029faf-6c7a-44b9-80f2-e33bbef06948/355e4375-7b66-4623-b196-c685fc864669/1754172385896_th__28_.jpg,,"{""mobile"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/355e4375-7b66-4623-b196-c685fc864669/1754172385896_mobile_190x153.jpg"", ""tablet"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/355e4375-7b66-4623-b196-c685fc864669/1754172385896_tablet_300x230.jpg"", ""desktop"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/355e4375-7b66-4623-b196-c685fc864669/1754172385896_desktop_320x260.jpg"", ""minithumb"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/355e4375-7b66-4623-b196-c685fc864669/1754172385896_minithumb_40x40.jpg""}",0
373a3739-780d-4f76-9919-ae7f91b4b624,https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images/e9029faf-6c7a-44b9-80f2-e33bbef06948/373a3739-780d-4f76-9919-ae7f91b4b624/1754142327109_th__11_.jpg,,"{""mobile"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/373a3739-780d-4f76-9919-ae7f91b4b624/1754142327109_mobile_190x153.jpg"", ""tablet"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/373a3739-780d-4f76-9919-ae7f91b4b624/1754142327109_tablet_300x230.jpg"", ""desktop"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/373a3739-780d-4f76-9919-ae7f91b4b624/1754142327109_desktop_320x260.jpg"", ""minithumb"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/373a3739-780d-4f76-9919-ae7f91b4b624/1754142327109_minithumb_40x40.jpg""}",0
373a3739-780d-4f76-9919-ae7f91b4b624,https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images/e9029faf-6c7a-44b9-80f2-e33bbef06948/373a3739-780d-4f76-9919-ae7f91b4b624/1754142327109_th__39_.jpg,,"{""mobile"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/373a3739-780d-4f76-9919-ae7f91b4b624/1754142327109_mobile_190x153.jpg"", ""tablet"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/373a3739-780d-4f76-9919-ae7f91b4b624/1754142327109_tablet_300x230.jpg"", ""desktop"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/373a3739-780d-4f76-9919-ae7f91b4b624/1754142327109_desktop_320x260.jpg"", ""minithumb"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/373a3739-780d-4f76-9919-ae7f91b4b624/1754142327109_minithumb_40x40.jpg""}",0
3b06537d-7520-46ee-a2c4-321320b2518b,https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images/771c0da4-19f7-4d44-a29d-3f347621b893/3b06537d-7520-46ee-a2c4-321320b2518b/1755133229551_Int_Sept24.png,,"{""mobile"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/771c0da4-19f7-4d44-a29d-3f347621b893/3b06537d-7520-46ee-a2c4-321320b2518b/1755133229551_mobile_190x153.jpg"", ""tablet"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/771c0da4-19f7-4d44-a29d-3f347621b893/3b06537d-7520-46ee-a2c4-321320b2518b/1755133229551_tablet_300x230.jpg"", ""desktop"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/771c0da4-19f7-4d44-a29d-3f347621b893/3b06537d-7520-46ee-a2c4-321320b2518b/1755133229551_desktop_320x260.jpg"", ""minithumb"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/771c0da4-19f7-4d44-a29d-3f347621b893/3b06537d-7520-46ee-a2c4-321320b2518b/1755133229551_minithumb_40x40.jpg""}",0
4235e995-8c66-4c29-9ccd-021b247500f9,https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images/e9029faf-6c7a-44b9-80f2-e33bbef06948/4235e995-8c66-4c29-9ccd-021b247500f9/1754004237268_th__40_.jpg,,"{""mobile"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/4235e995-8c66-4c29-9ccd-021b247500f9/1754004237268_mobile_190x153.jpg"", ""tablet"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/4235e995-8c66-4c29-9ccd-021b247500f9/1754004237268_tablet_300x230.jpg"", ""desktop"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/4235e995-8c66-4c29-9ccd-021b247500f9/1754004237268_desktop_320x260.jpg"", ""minithumb"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/4235e995-8c66-4c29-9ccd-021b247500f9/1754004237268_minithumb_40x40.jpg""}",0
53078fa4-39b2-4da0-be78-8f2f1bb26552,https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images/e9029faf-6c7a-44b9-80f2-e33bbef06948/53078fa4-39b2-4da0-be78-8f2f1bb26552/1754142506058_th__23_.jpg,,"{""mobile"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/53078fa4-39b2-4da0-be78-8f2f1bb26552/1754142506058_mobile_190x153.jpg"", ""tablet"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/53078fa4-39b2-4da0-be78-8f2f1bb26552/1754142506058_tablet_300x230.jpg"", ""desktop"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/53078fa4-39b2-4da0-be78-8f2f1bb26552/1754142506058_desktop_320x260.jpg"", ""minithumb"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/53078fa4-39b2-4da0-be78-8f2f1bb26552/1754142506058_minithumb_40x40.jpg""}",0
53078fa4-39b2-4da0-be78-8f2f1bb26552,https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images/e9029faf-6c7a-44b9-80f2-e33bbef06948/53078fa4-39b2-4da0-be78-8f2f1bb26552/1754142506058_th__5_.jpg,,"{""mobile"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/53078fa4-39b2-4da0-be78-8f2f1bb26552/1754142506058_mobile_190x153.jpg"", ""tablet"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/53078fa4-39b2-4da0-be78-8f2f1bb26552/1754142506058_tablet_300x230.jpg"", ""desktop"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/53078fa4-39b2-4da0-be78-8f2f1bb26552/1754142506058_desktop_320x260.jpg"", ""minithumb"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/53078fa4-39b2-4da0-be78-8f2f1bb26552/1754142506058_minithumb_40x40.jpg""}",0
53078fa4-39b2-4da0-be78-8f2f1bb26552,https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images/e9029faf-6c7a-44b9-80f2-e33bbef06948/53078fa4-39b2-4da0-be78-8f2f1bb26552/1754142506058_th__4_.jpg,,"{""mobile"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/53078fa4-39b2-4da0-be78-8f2f1bb26552/1754142506058_mobile_190x153.jpg"", ""tablet"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/53078fa4-39b2-4da0-be78-8f2f1bb26552/1754142506058_tablet_300x230.jpg"", ""desktop"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/53078fa4-39b2-4da0-be78-8f2f1bb26552/1754142506058_desktop_320x260.jpg"", ""minithumb"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/53078fa4-39b2-4da0-be78-8f2f1bb26552/1754142506058_minithumb_40x40.jpg""}",0
53078fa4-39b2-4da0-be78-8f2f1bb26552,https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images/e9029faf-6c7a-44b9-80f2-e33bbef06948/53078fa4-39b2-4da0-be78-8f2f1bb26552/1754142506059_th__7_.jpg,,"{""mobile"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/53078fa4-39b2-4da0-be78-8f2f1bb26552/1754142506058_mobile_190x153.jpg"", ""tablet"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/53078fa4-39b2-4da0-be78-8f2f1bb26552/1754142506058_tablet_300x230.jpg"", ""desktop"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/53078fa4-39b2-4da0-be78-8f2f1bb26552/1754142506058_desktop_320x260.jpg"", ""minithumb"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/53078fa4-39b2-4da0-be78-8f2f1bb26552/1754142506058_minithumb_40x40.jpg""}",0
53078fa4-39b2-4da0-be78-8f2f1bb26552,https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images/e9029faf-6c7a-44b9-80f2-e33bbef06948/53078fa4-39b2-4da0-be78-8f2f1bb26552/1754142506059_th__1_.jpg,,"{""mobile"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/53078fa4-39b2-4da0-be78-8f2f1bb26552/1754142506058_mobile_190x153.jpg"", ""tablet"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/53078fa4-39b2-4da0-be78-8f2f1bb26552/1754142506058_tablet_300x230.jpg"", ""desktop"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/53078fa4-39b2-4da0-be78-8f2f1bb26552/1754142506058_desktop_320x260.jpg"", ""minithumb"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/53078fa4-39b2-4da0-be78-8f2f1bb26552/1754142506058_minithumb_40x40.jpg""}",0
55bc358a-de47-4e98-ad31-263f220727de,https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images/771c0da4-19f7-4d44-a29d-3f347621b893/55bc358a-de47-4e98-ad31-263f220727de/1754103598911_WhatsApp_Image_2025-07-21_at_14.56.54__1_.jpeg,,"{""mobile"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/771c0da4-19f7-4d44-a29d-3f347621b893/55bc358a-de47-4e98-ad31-263f220727de/1754103598911_mobile_190x153.jpg"", ""tablet"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/771c0da4-19f7-4d44-a29d-3f347621b893/55bc358a-de47-4e98-ad31-263f220727de/1754103598911_tablet_300x230.jpg"", ""desktop"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/771c0da4-19f7-4d44-a29d-3f347621b893/55bc358a-de47-4e98-ad31-263f220727de/1754103598911_desktop_320x260.jpg"", ""minithumb"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/771c0da4-19f7-4d44-a29d-3f347621b893/55bc358a-de47-4e98-ad31-263f220727de/1754103598911_minithumb_40x40.jpg""}",0
604eec01-2209-4e1d-ba71-c58c694c4b2b,https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images/e9029faf-6c7a-44b9-80f2-e33bbef06948/604eec01-2209-4e1d-ba71-c58c694c4b2b/1754164204177_th__34_.jpg,,"{""mobile"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/604eec01-2209-4e1d-ba71-c58c694c4b2b/1754164204177_mobile_190x153.jpg"", ""tablet"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/604eec01-2209-4e1d-ba71-c58c694c4b2b/1754164204177_tablet_300x230.jpg"", ""desktop"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/604eec01-2209-4e1d-ba71-c58c694c4b2b/1754164204177_desktop_320x260.jpg"", ""minithumb"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/604eec01-2209-4e1d-ba71-c58c694c4b2b/1754164204177_minithumb_40x40.jpg""}",0
604eec01-2209-4e1d-ba71-c58c694c4b2b,https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images/e9029faf-6c7a-44b9-80f2-e33bbef06948/604eec01-2209-4e1d-ba71-c58c694c4b2b/1754164204177_th__26_.jpg,,"{""mobile"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/604eec01-2209-4e1d-ba71-c58c694c4b2b/1754164204177_mobile_190x153.jpg"", ""tablet"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/604eec01-2209-4e1d-ba71-c58c694c4b2b/1754164204177_tablet_300x230.jpg"", ""desktop"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/604eec01-2209-4e1d-ba71-c58c694c4b2b/1754164204177_desktop_320x260.jpg"", ""minithumb"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/604eec01-2209-4e1d-ba71-c58c694c4b2b/1754164204177_minithumb_40x40.jpg""}",0
604eec01-2209-4e1d-ba71-c58c694c4b2b,https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images/e9029faf-6c7a-44b9-80f2-e33bbef06948/604eec01-2209-4e1d-ba71-c58c694c4b2b/1754164204177_th__35_.jpg,,"{""mobile"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/604eec01-2209-4e1d-ba71-c58c694c4b2b/1754164204177_mobile_190x153.jpg"", ""tablet"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/604eec01-2209-4e1d-ba71-c58c694c4b2b/1754164204177_tablet_300x230.jpg"", ""desktop"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/604eec01-2209-4e1d-ba71-c58c694c4b2b/1754164204177_desktop_320x260.jpg"", ""minithumb"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/604eec01-2209-4e1d-ba71-c58c694c4b2b/1754164204177_minithumb_40x40.jpg""}",0
604eec01-2209-4e1d-ba71-c58c694c4b2b,https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images/e9029faf-6c7a-44b9-80f2-e33bbef06948/604eec01-2209-4e1d-ba71-c58c694c4b2b/1754164204177_th__33_.jpg,,"{""mobile"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/604eec01-2209-4e1d-ba71-c58c694c4b2b/1754164204177_mobile_190x153.jpg"", ""tablet"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/604eec01-2209-4e1d-ba71-c58c694c4b2b/1754164204177_tablet_300x230.jpg"", ""desktop"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/604eec01-2209-4e1d-ba71-c58c694c4b2b/1754164204177_desktop_320x260.jpg"", ""minithumb"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/604eec01-2209-4e1d-ba71-c58c694c4b2b/1754164204177_minithumb_40x40.jpg""}",0
63a26e7b-cfc0-4e75-9bea-1915056f4198,https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images/e9029faf-6c7a-44b9-80f2-e33bbef06948/63a26e7b-cfc0-4e75-9bea-1915056f4198/1754004645187_th__35_.jpg,,"{""mobile"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/63a26e7b-cfc0-4e75-9bea-1915056f4198/1754004645187_mobile_190x153.jpg"", ""tablet"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/63a26e7b-cfc0-4e75-9bea-1915056f4198/1754004645187_tablet_300x230.jpg"", ""desktop"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/63a26e7b-cfc0-4e75-9bea-1915056f4198/1754004645187_desktop_320x260.jpg"", ""minithumb"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/63a26e7b-cfc0-4e75-9bea-1915056f4198/1754004645187_minithumb_40x40.jpg""}",0
6881020c-6282-4517-abc5-4c864b2168e0,https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images/e9029faf-6c7a-44b9-80f2-e33bbef06948/6881020c-6282-4517-abc5-4c864b2168e0/1754164116290_th__38_.jpg,,"{""mobile"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/6881020c-6282-4517-abc5-4c864b2168e0/1754164116290_mobile_190x153.jpg"", ""tablet"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/6881020c-6282-4517-abc5-4c864b2168e0/1754164116290_tablet_300x230.jpg"", ""desktop"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/6881020c-6282-4517-abc5-4c864b2168e0/1754164116290_desktop_320x260.jpg"", ""minithumb"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/6881020c-6282-4517-abc5-4c864b2168e0/1754164116290_minithumb_40x40.jpg""}",0
6881020c-6282-4517-abc5-4c864b2168e0,https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images/e9029faf-6c7a-44b9-80f2-e33bbef06948/6881020c-6282-4517-abc5-4c864b2168e0/1754164116290_th__40_.jpg,,"{""mobile"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/6881020c-6282-4517-abc5-4c864b2168e0/1754164116290_mobile_190x153.jpg"", ""tablet"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/6881020c-6282-4517-abc5-4c864b2168e0/1754164116290_tablet_300x230.jpg"", ""desktop"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/6881020c-6282-4517-abc5-4c864b2168e0/1754164116290_desktop_320x260.jpg"", ""minithumb"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/6881020c-6282-4517-abc5-4c864b2168e0/1754164116290_minithumb_40x40.jpg""}",0
6881020c-6282-4517-abc5-4c864b2168e0,https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images/e9029faf-6c7a-44b9-80f2-e33bbef06948/6881020c-6282-4517-abc5-4c864b2168e0/1754164116290_OIP.jpg,,"{""mobile"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/6881020c-6282-4517-abc5-4c864b2168e0/1754164116290_mobile_190x153.jpg"", ""tablet"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/6881020c-6282-4517-abc5-4c864b2168e0/1754164116290_tablet_300x230.jpg"", ""desktop"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/6881020c-6282-4517-abc5-4c864b2168e0/1754164116290_desktop_320x260.jpg"", ""minithumb"": ""https://clbngnjetipglkikondm.supabase.co/storage/v1/object/public/product-images-thumbnails/e9029faf-6c7a-44b9-80f2-e33bbef06948/6881020c-6282-4517-abc5-4c864b2168e0/1754164116290_minithumb_40x40.jpg""}",0
